Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_B,Ecology_3_B,Shops_2_B
12610,61,3.0,65.19029396912669,39.24768017535408,8.0,6,9.0,1976,0.300322518,52,6,900.0,1,9,266705.08697586285,True,True,True
6241,23,1.0,37.71082273646513,1.3129076549923342,1.0,3,4.0,2016,0.034656082,0,0,900.0,0,0,96563.36781006184,True,True,True
1219,23,3.0,69.22548641222149,45.63993730637196,8.0,2,4.0,2017,0.034656082,0,0,900.0,0,0,110601.73057260754,True,True,True
9600,62,1.0,55.91121543737947,43.82137942897567,10.0,6,17.0,2020,0.072157581,2,1,900.0,0,0,138770.71504802967,True,True,False
7011,1,2.0,62.92366801753804,32.781260192155735,1.0,18,22.0,1977,0.007122317,1,0,900.0,0,1,156648.05678592704,True,True,True
11581,24,1.0,41.30792843070065,23.46286251688525,8.0,10,12.0,1978,0.111627393,50,8,900.0,2,3,217607.4088961254,True,True,True
12415,66,2.0,51.05378744994755,29.52914695998352,9.0,7,12.0,1977,0.111627393,50,8,900.0,2,3,274720.1181590791,True,True,True
15360,27,1.0,31.276397071773573,14.057881679779651,6.0,21,27.0,2015,0.072157581,2,1,900.0,0,0,85762.96578029383,True,True,False
6159,18,1.0,41.52154587233876,20.539215928666536,9.0,13,13.0,2000,0.0,30,0,900.0,0,5,189050.28957129625,True,True,False
2635,96,1.0,42.476702437757545,23.466673671350325,8.0,5,12.0,2003,0.041116354,53,4,900.0,1,4,172894.05975500876,True,True,True
13048,109,2.0,56.13320830168129,32.54021154904489,9.0,10,17.0,2001,0.0,25,4,46.0,1,1,120035.83755002738,True,True,True
2907,22,2.0,61.66929747629008,32.781260192155735,1.0,7,17.0,1977,0.118537385,30,1,1183.0,1,0,186133.24386801547,True,True,True
4946,27,3.0,97.55208453064888,59.86928037031485,13.0,4,12.0,2014,0.072157581,2,1,900.0,0,0,157740.44034789724,True,True,False
14490,23,2.0,50.77880225064105,32.781260192155735,1.0,3,12.0,1977,0.034656082,0,0,900.0,0,0,109676.01595653903,True,True,True
13299,138,1.0,24.769704684479304,12.765132270932892,3.0,5,20.0,1973,0.195781053,23,6,900.0,3,2,125586.78308629792,True,True,True
9603,35,1.0,34.182426415914094,18.18592227685385,5.0,7,9.0,1977,0.089039719,33,5,900.0,0,11,143805.157012055,True,True,True
14239,1,3.0,83.22585360390781,32.781260192155735,1.0,13,17.0,1977,0.007122317,1,0,900.0,0,1,255102.40670870608,True,True,True
6133,7,2.0,53.767195476275695,34.04864231092304,8.0,16,17.0,1995,0.130617806,39,9,900.0,1,9,250830.67685920105,True,True,True
157,58,1.0,38.16133498672135,18.217689849424502,9.0,2,10.0,2007,0.31019913,11,1,900.0,0,0,135092.1473814451,True,True,True
32,25,3.0,88.40676229357331,32.781260192155735,1.0,21,25.0,2019,0.069753361,53,4,900.0,1,11,323536.76683847763,True,True,True
10177,27,1.0,41.625493081624576,39.07057234510389,10.0,17,17.0,1977,0.211401214,9,0,900.0,0,1,91263.35394372608,True,True,True
12218,55,1.0,36.05991014365614,22.61477384949952,9.0,16,16.0,1979,0.012338886,35,1,900.0,2,4,163882.0031222931,True,True,True
5164,29,1.0,34.498953015704366,19.930202585019178,5.0,7,9.0,1975,0.069660344,31,4,900.0,1,2,157029.53359870386,True,True,True
8789,58,1.0,42.28053905652694,24.41091318040985,8.0,7,12.0,1982,0.1489038909999999,9,1,1430.0,3,2,147584.98830430445,True,True,True
6577,52,1.0,44.805407734828,32.781260192155735,10.0,10,17.0,2015,0.371148999,34,1,750.0,2,5,116715.82422297182,True,True,True
12261,1,1.0,43.10079123029952,32.781260192155735,1.0,12,17.0,1977,0.007122317,1,0,900.0,0,1,128124.57333670493,True,True,True
2285,62,2.0,77.63307293817155,32.781260192155735,1.0,6,6.0,2017,0.072157581,2,1,900.0,0,0,178912.36908081267,True,True,False
14058,121,1.0,41.49965609446907,19.457465163388022,10.0,2,22.0,2000,0.212515361,19,16,628.0,3,7,212130.0066829779,True,True,True
11563,8,1.0,50.39086246147125,41.642897772708224,0.0,4,32.0,2008,0.092290642,21,2,165.0,1,2,97480.84579121423,True,True,True
8545,74,2.0,57.52561577279489,36.76136393039012,9.0,4,17.0,1992,0.371148999,34,1,750.0,2,5,224306.43482957437,True,True,True
14737,1,3.0,79.00021146596234,32.781260192155735,1.0,13,17.0,1977,0.007122317,1,0,900.0,0,1,276242.2232134856,True,True,True
15183,47,2.0,48.71088987629831,28.43126587571055,5.0,1,5.0,1965,0.458174486,26,1,1130.0,1,5,174651.8780371676,True,False,True
14525,28,1.0,43.40557801955184,23.43798367063395,8.0,14,14.0,1973,0.118537385,30,1,1183.0,1,0,180928.2635744801,True,True,True
5123,27,1.0,47.93900766935732,32.781260192155735,1.0,12,16.0,2015,0.072157581,2,1,900.0,0,0,159143.8053701001,True,True,False
3699,1,1.0,42.64886526964443,38.53672804468703,0.0,8,17.0,1977,0.007122317,1,0,900.0,0,1,159350.91718986188,True,True,True
3542,57,2.0,58.66230515632223,34.844009507461976,11.0,5,14.0,2004,0.133215333,49,3,1406.0,3,4,282286.2689662211,True,True,False
2089,138,1.0,38.89917561819314,22.59949930015257,8.0,14,16.0,1981,0.0,36,2,900.0,0,2,204576.4181813763,True,True,True
1665,21,3.0,57.80205965519856,38.91484547476546,6.0,2,9.0,1973,0.194489265,47,3,125.0,3,5,197881.6275718629,True,True,True
6545,30,1.0,41.03383913355843,32.781260192155735,1.0,3,17.0,1977,7.81528e-05,22,2,1046.0,3,23,86144.25304023226,True,True,True
438,57,3.0,81.39813648370183,49.75852220549101,12.0,11,15.0,2001,0.090799103,74,2,900.0,5,15,365582.8755048907,True,True,True
10585,88,1.0,38.42352419652569,19.830021321099355,9.0,12,16.0,1985,0.127375905,43,3,900.0,3,9,190578.01295747128,True,True,True
8116,62,1.0,35.95417719170154,21.05814235734233,9.0,15,16.0,1978,0.002211665,39,3,900.0,1,5,203190.6509257756,True,True,False
11997,1,3.0,80.3360478111111,79.70751172251238,12.0,8,12.0,1977,0.007122317,1,0,900.0,0,1,259699.29771493527,True,True,True
6949,10,3.0,78.17391810735715,47.152514954367454,10.0,9,17.0,1990,0.089039719,33,5,900.0,0,11,367585.6205546407,True,True,True
15300,78,1.0,41.03915124851579,19.49342377152689,7.0,5,17.0,2005,0.092290642,21,2,165.0,1,2,186839.10947964285,True,True,True
13020,122,2.0,57.6976454416552,34.78959917459012,8.0,10,10.0,1997,0.033493708,66,1,1322.0,3,8,257959.41615052024,True,True,True
11232,45,2.0,46.99810699422409,29.587302373616147,5.0,4,5.0,1970,0.195781053,23,6,900.0,3,2,206275.1210179007,True,True,True
8584,21,1.0,31.57695483879641,17.824405295208226,6.0,5,5.0,1959,0.034331497,25,3,900.0,0,4,136450.51699030946,True,True,True
9478,78,2.0,58.23652459107864,30.100317579824814,9.0,14,16.0,2005,0.092290642,21,2,165.0,1,2,244149.8991805031,True,True,True
661,6,1.0,49.14997807271314,43.69973508346398,1.0,15,25.0,2017,0.243204519,5,0,540.0,0,0,154119.3122533364,True,True,True
7412,56,1.0,41.496235369623854,21.115898372965503,7.0,9,22.0,1992,0.0,23,4,900.0,2,6,230738.3774038007,True,True,True
8084,6,2.0,67.33683009636107,32.781260192155735,1.0,3,17.0,1977,0.243204519,5,0,540.0,0,0,190349.79422228303,True,True,True
8251,57,2.0,53.11507015903123,31.40773610937358,9.0,3,12.0,2001,0.090799103,74,2,900.0,5,15,236226.13664765807,True,True,True
3233,129,4.0,52.08090459208712,87.48707989139245,32.0,3,3.0,2011,0.020741326,24,5,1340.0,2,5,423443.46436694695,True,True,True
9019,27,3.0,82.85753362707085,32.781260192155735,10.0,5,20.0,1977,0.072157581,2,1,900.0,0,0,244604.21689201356,True,True,False
11992,113,2.0,50.18133803395357,35.64783081726739,8.0,13,14.0,1973,0.050755569,24,1,145.0,0,1,306528.4974713732,True,True,True
2265,1,3.0,83.54174326635986,32.781260192155735,1.0,12,17.0,1977,0.007122317,1,0,900.0,0,1,231115.381062018,True,True,True
4195,2,2.0,41.28528330765664,28.933742027744398,5.0,7,9.0,1965,0.130617806,39,9,900.0,1,9,224564.3114488081,True,True,True
5318,2,2.0,44.475721878245245,31.38871817330205,5.0,2,5.0,1963,0.0,33,1,900.0,2,5,190686.6492933211,True,True,True
6795,1,2.0,52.65217691063994,32.781260192155735,1.0,14,17.0,1977,0.007122317,1,0,900.0,0,1,190205.81873130388,True,True,True
1977,27,1.0,39.62813645902962,19.603796949106727,9.0,4,17.0,2015,0.072157581,2,1,900.0,0,0,139044.6864278013,True,True,False
1978,53,3.0,76.82872023067254,47.22855344488308,8.0,9,12.0,1977,0.049637257,34,0,229.0,1,3,351385.7305329232,True,True,True
6802,1,2.0,63.02394148101894,32.781260192155735,10.0,7,17.0,2015,0.007122317,1,0,900.0,0,1,205601.7001210808,True,True,True
2404,23,2.0,55.92765904652829,32.781260192155735,0.0,3,4.0,1977,0.034656082,0,0,900.0,0,0,95744.16797280964,True,True,True
15607,61,1.0,43.27779016176811,21.39426405197049,9.0,7,14.0,1978,0.300322518,52,6,900.0,1,9,195152.9203302623,True,True,True
13508,109,1.0,45.14429158524096,19.846351228932253,9.0,8,24.0,2012,0.1363303,30,10,262.0,3,6,311895.44145045825,True,True,True
15400,2,1.0,31.35622323294219,15.958236719195485,5.0,2,9.0,1973,0.309479124,35,4,990.0,0,6,165112.87010603384,True,True,True
820,119,2.0,47.94122655376274,34.46143605478706,5.0,5,5.0,1960,0.000995363,42,1,900.0,1,5,188753.1630208684,True,True,True
11520,46,3.0,59.30028716328321,46.417029294584005,6.0,2,9.0,1970,0.0,47,0,1145.0,3,5,103868.779402398,True,True,True
9128,27,2.0,61.15916350322612,34.73542688182703,11.0,14,17.0,2016,0.011654127,4,0,900.0,0,0,152685.2493918778,True,True,True
11141,122,3.0,113.7268721070942,67.03504142638113,11.0,12,14.0,1999,0.033493708,66,1,1322.0,3,8,362500.1836277193,True,True,True
12093,20,2.0,79.59359649152582,41.05084844848168,11.0,5,21.0,2014,0.019508796,37,11,176.0,5,5,320875.1742663221,True,True,True
13583,27,2.0,58.94303903576826,3.319485854215137,1.0,11,17.0,2017,0.011654127,4,0,900.0,0,0,142789.94897720768,True,True,True
4440,139,3.0,66.74479794711398,42.325747475898254,7.0,2,5.0,1960,0.122090347,29,7,900.0,4,0,294520.6610111213,True,True,True
11187,27,3.0,83.91835360095497,52.000539530281344,8.0,5,9.0,2000,0.041116354,53,4,900.0,1,4,337030.70711224823,True,True,True
10383,48,3.0,63.128917452496005,43.90543256129529,6.0,7,9.0,1981,0.041124634,46,5,900.0,1,10,303689.72130822594,True,True,True
5069,23,2.0,73.14485924458738,37.64079739552946,10.0,5,17.0,2010,0.075778755,6,3,900.0,0,2,256017.8137527494,True,True,True
5096,66,2.0,94.51083249381664,47.022503688251135,17.0,9,11.0,2015,0.161975568,31,5,900.0,3,7,581926.2858563911,True,False,True
10886,34,1.0,36.25011152708426,15.116079868270036,9.0,9,17.0,1998,0.069753361,53,4,900.0,1,11,184806.9932418902,True,True,True
762,37,3.0,50.12917190182301,38.04375623878061,5.0,1,9.0,1974,0.127811589,28,5,320.0,1,3,68580.78152118537,True,True,True
8308,27,1.0,42.47557701426585,32.781260192155735,10.0,12,20.0,1977,0.011654127,4,0,900.0,0,0,118594.79935452835,True,True,True
4920,46,1.0,34.112531189113106,21.89943792863421,6.0,7,9.0,1967,0.0,47,0,1145.0,3,5,152163.17470664534,True,True,True
15802,94,2.0,41.392002318031295,26.858676029904707,6.0,13,14.0,1980,0.282797669,33,2,900.0,0,6,194837.75236990547,True,True,True
14391,85,3.0,63.85934808739423,45.65170841631821,6.0,4,9.0,1979,0.037177818,52,1,900.0,1,7,272987.5205712006,True,True,True
12084,28,1.0,31.701593543336696,15.329768611853082,5.0,5,5.0,1969,0.118537385,30,1,1183.0,1,0,154841.32142049912,True,True,True
7244,46,1.0,40.23587871703398,22.564419122434806,10.0,17,22.0,1987,0.188783766,31,4,900.0,0,1,186543.7650468409,True,True,True
6612,27,2.0,59.46068486409549,32.781260192155735,0.0,15,19.0,1977,0.211401214,9,0,900.0,0,1,135784.32093002618,True,True,True
8255,30,1.0,38.35792512834972,32.781260192155735,1.0,9,15.0,2014,7.81528e-05,22,2,1046.0,3,23,100686.91823432253,True,True,True
15803,105,3.0,70.46439580703299,50.90222104018211,7.0,5,16.0,1978,0.069660344,31,4,900.0,1,2,259926.5343015213,True,True,True
10312,8,3.0,85.14293947844845,44.35241593627629,10.0,9,14.0,2006,0.092290642,21,2,165.0,1,2,402907.39050514007,True,True,True
15335,6,1.0,40.083265120373184,32.781260192155735,1.0,17,17.0,2016,0.243204519,5,0,540.0,0,0,125715.33146637418,True,True,True
9188,75,3.0,78.73447537363425,41.69381716022632,10.0,16,16.0,1999,0.122090347,29,7,900.0,4,0,357546.5115165373,True,True,True
9556,6,1.0,41.992588945626686,32.781260192155735,1.0,2,17.0,1977,0.243204519,5,0,540.0,0,0,122043.10575448217,True,True,True
1508,123,3.0,97.8696896148202,53.77176165758191,11.0,9,12.0,2008,0.0,6,0,920.0,0,4,487997.9988169182,True,True,True
1130,134,1.0,40.31999606983669,32.781260192155735,1.0,3,17.0,1977,0.212515361,19,16,628.0,3,7,116994.0849953335,True,True,True
12039,121,1.0,34.8779376478962,20.30712687434253,5.0,5,5.0,1964,0.212515361,19,16,628.0,3,7,166271.53910329653,True,True,True
14552,190,2.0,62.96063407307189,32.781260192155735,1.0,5,20.0,1977,0.0,30,87,900.0,5,5,193687.0373241648,True,True,True
7495,111,2.0,59.49824046221497,34.61495168565116,8.0,4,9.0,1957,0.135649789,46,6,350.0,3,11,379403.2053162268,True,True,True
14996,3,1.0,28.959533800172487,10.845368342403786,1.0,5,9.0,1972,0.265088676,37,0,900.0,3,2,125722.66146616868,True,True,True
8512,27,1.0,43.38686485604378,19.22508579516164,9.0,15,17.0,2013,0.072157581,2,1,900.0,0,0,123267.2220364894,True,True,False
1453,62,3.0,106.33040261243116,32.781260192155735,0.0,5,17.0,2016,0.072157581,2,1,900.0,0,0,248765.0072603553,True,True,False
1881,85,2.0,51.79752906403744,28.44889832138956,6.0,2,9.0,1976,0.037177818,52,1,900.0,1,7,184898.4683219903,True,True,True
8641,169,2.0,65.51370622851803,38.14698514539592,12.0,4,17.0,2001,0.178916796,18,4,192.0,1,5,313273.3221987425,True,True,True
11264,9,1.0,40.321367047156265,21.552722814496327,10.0,2,17.0,2008,0.161531741,25,1,30.0,2,4,87244.78402719341,True,True,True
11403,42,2.0,54.4682256037618,33.750456050407635,9.0,5,12.0,2008,0.158249043,21,0,900.0,1,0,217007.67532592735,True,True,True
4236,8,1.0,40.31327344692164,19.751439618195278,7.0,12,17.0,2002,0.43788524,23,3,1084.0,0,5,188108.3826147756,True,True,True
1377,91,1.0,36.85494845326724,22.310038311577834,9.0,1,12.0,1969,0.033493708,66,1,1322.0,3,8,147017.75806108903,True,True,True
13899,1,3.0,87.11627882777101,40.09436521410278,15.0,8,18.0,2019,0.007122317,1,0,900.0,0,1,293992.26217514946,True,True,True
15355,52,1.0,37.323659712984366,32.781260192155735,1.0,1,17.0,1977,0.371148999,34,1,750.0,2,5,97310.94198489486,True,True,True
5159,85,3.0,64.79853562976096,44.4410963384433,6.0,6,9.0,1977,0.037177818,52,1,900.0,1,7,143728.76505839246,True,True,True
9878,124,2.0,51.65601240876715,32.7341577529168,7.0,3,12.0,1972,0.122090347,29,7,900.0,4,0,244233.78007327425,True,True,True
7454,1,3.0,80.58913775219366,32.781260192155735,1.0,10,17.0,1977,0.007122317,1,0,900.0,0,1,236242.8795958521,True,True,True
2,2,1.0,34.47226308060814,16.069376383657726,5.0,5,18.0,1969,0.0,33,1,900.0,2,5,174548.96633887495,True,True,True
9821,6,3.0,86.23387955014734,46.04756752386423,9.0,12,17.0,2013,0.243204519,5,0,540.0,0,0,215838.18674375192,True,True,True
3790,55,1.0,38.683763409154885,18.780655100327447,10.0,11,12.0,2000,0.041365446,31,0,900.0,1,4,155077.66708170346,True,True,True
477,46,2.0,58.9318656736401,36.28410192085203,10.0,8,22.0,2008,0.188783766,31,4,900.0,0,1,305222.4598438969,True,True,True
1543,96,1.0,44.44331621230904,21.70902375713715,8.0,4,12.0,2006,0.041116354,53,4,900.0,1,4,173664.7384840965,True,True,True
6243,27,2.0,55.1174748142157,33.94618805524845,12.0,6,17.0,2015,0.011654127,4,0,900.0,0,0,157892.49954592626,True,True,True
910,61,2.0,50.01610259628811,32.419795176951034,6.0,8,12.0,1979,0.300322518,52,6,900.0,1,9,217712.09961680853,True,True,True
12908,61,2.0,53.348531637978105,34.89594114071871,8.0,5,12.0,1979,0.300322518,52,6,900.0,1,9,225566.52084982104,True,True,True
14030,1,1.0,46.68511135694662,32.781260192155735,1.0,6,22.0,1977,0.007122317,1,0,900.0,0,1,128965.71766093955,True,True,True
7619,47,2.0,54.7873237643134,33.512142879434535,8.0,1,12.0,1978,6.99893e-05,46,1,240.0,1,16,100471.95261307228,True,True,True
16605,23,2.0,55.25982240882814,54.97178275331945,1.0,5,17.0,2015,0.034656082,0,0,900.0,0,0,112509.01881408184,True,True,True
15259,41,2.0,52.2490400182982,34.172055058465546,9.0,3,12.0,2008,0.175054867,36,3,900.0,1,0,261238.4185271385,True,True,True
5392,28,2.0,65.76302283579506,33.460678634460486,9.0,17,23.0,2010,0.333891544,30,1,900.0,0,0,321966.6045022605,True,True,True
11287,17,3.0,66.08674549692121,43.42943621420861,7.0,7,13.0,1979,0.0,18,5,620.0,1,2,90008.83660431387,True,True,True
8117,103,3.0,70.50348579396076,48.60808295791049,9.0,7,12.0,1971,0.0006991189999999,14,24,900.0,0,3,355241.84340634634,True,True,True
13373,63,2.0,62.38746770512434,35.999997850238906,10.0,4,17.0,1999,0.23861713,26,6,705.0,3,6,331120.53907298826,True,True,True
4415,6,1.0,40.93319312330518,20.027291783920365,7.0,10,17.0,2013,0.243204519,5,0,540.0,0,0,122201.72191238734,True,True,True
7520,23,1.0,42.377303226055005,22.55057755083721,8.0,6,17.0,2014,0.075778755,6,3,900.0,0,2,116270.75393477536,True,True,True
9350,27,2.0,62.687772453016535,32.781260192155735,0.0,3,12.0,1977,0.011654127,4,0,900.0,0,0,137399.58824403628,True,True,True
13405,1,1.0,47.00810467728219,32.781260192155735,1.0,20,22.0,1977,0.007122317,1,0,900.0,0,1,156789.6319812106,True,True,True
595,15,2.0,54.399953458203846,31.305651711106982,9.0,3,14.0,2007,0.158249043,21,0,900.0,1,0,231155.220798704,True,True,True
6730,44,2.0,58.78004080997815,31.232212511480235,10.0,8,17.0,1990,0.122190486,25,2,1308.0,1,3,332119.8821106921,True,True,True
4564,61,2.0,55.87263175503208,31.883011998576706,9.0,9,22.0,2010,0.300322518,52,6,900.0,1,9,287716.41393256054,True,True,True
16167,52,1.0,40.65172792464183,32.781260192155735,1.0,12,17.0,1977,0.371148999,34,1,750.0,2,5,112257.52237397784,True,True,True
16308,41,3.0,61.73838337651118,43.4812740574252,6.0,9,9.0,1974,0.175054867,36,3,900.0,1,0,74740.39248734327,True,True,True
2920,120,1.0,50.62104535325663,32.781260192155735,1.0,9,16.0,2015,0.341071945,27,48,900.0,3,11,340609.46386034857,True,True,True
5494,77,3.0,64.32730371330857,46.06367324466436,6.0,6,12.0,1977,6.99893e-05,46,1,240.0,1,16,185907.4101382469,True,True,True
8268,23,1.0,41.06908481397184,32.781260192155735,0.0,9,17.0,1977,0.075778755,6,3,900.0,0,2,117416.2950325942,True,True,True
11850,30,2.0,65.63800805278684,32.781260192155735,1.0,6,17.0,2017,7.81528e-05,22,2,1046.0,3,23,203249.9634083933,True,True,True
1296,52,2.0,67.97220540381187,32.781260192155735,1.0,13,17.0,1977,0.371148999,34,1,750.0,2,5,183794.366241372,True,True,True
15657,21,3.0,62.51077985119623,45.33518356518913,6.0,4,9.0,1972,0.194489265,47,3,125.0,3,5,211598.02661819145,True,True,True
2699,109,2.0,59.70017980172882,34.53834532329296,10.0,4,17.0,1978,0.1363303,30,10,262.0,3,6,369192.9003156688,True,True,True
5970,30,3.0,78.00818909630726,32.781260192155735,11.0,9,22.0,1977,7.81528e-05,22,2,1046.0,3,23,165451.62394812587,True,True,True
13036,1,2.0,62.05256464182121,32.781260192155735,1.0,11,17.0,1977,0.007122317,1,0,900.0,0,1,188189.00807600984,True,True,True
14512,128,2.0,68.57957985341736,37.29569714598989,11.0,15,15.0,2005,0.0,27,0,30.0,2,8,361357.1623347149,True,True,True
6294,108,3.0,72.27711536160706,50.330056964316704,7.0,7,8.0,1961,0.0,25,4,46.0,1,1,448138.3724638318,True,True,True
14563,188,1.0,34.874638215402115,15.00123433661082,6.0,11,12.0,1970,0.0,7,39,900.0,1,5,272459.3107812235,True,True,True
2705,6,2.0,64.31170714953804,61.92069954947621,1.0,12,17.0,2015,0.243204519,5,0,540.0,0,0,164356.2122210578,True,True,True
10607,30,3.0,81.21759235703625,32.781260192155735,1.0,7,25.0,1977,7.81528e-05,22,2,1046.0,3,23,219075.42898355983,True,True,True
13934,53,3.0,62.112667256112566,36.76524168934704,6.0,8,9.0,1970,0.313924552,22,11,900.0,2,10,276500.91308054904,True,True,True
13606,139,3.0,54.047265915752725,34.867466963142164,6.0,2,9.0,1969,0.122090347,29,7,900.0,4,0,204632.6397471225,True,True,True
2521,129,2.0,53.98995387267331,35.34784805920609,6.0,7,9.0,1970,0.020741326,24,5,1340.0,2,5,307297.04684873496,True,True,True
9336,90,1.0,40.53891985329339,20.35591886925892,8.0,7,16.0,1979,0.265088676,37,0,900.0,3,2,173409.5316562938,True,True,True
13017,54,3.0,68.17371181080271,48.99598208977952,8.0,1,4.0,1950,0.006076152,30,0,645.0,6,6,160694.58454774346,True,True,True
14731,58,2.0,80.82198831182146,78.4580635345727,1.0,9,9.0,1977,0.43788524,23,3,1084.0,0,5,162139.92877789974,True,True,True
6134,52,1.0,44.39252597796583,32.781260192155735,10.0,14,17.0,2015,0.371148999,34,1,750.0,2,5,116920.10541324412,True,True,True
3678,96,3.0,74.9644728461162,46.24127904092787,10.0,13,17.0,1994,0.041116354,53,4,900.0,1,4,302606.9208323544,True,True,True
2338,103,3.0,70.42846693626858,44.76115998278807,8.0,11,16.0,1986,0.014423114,19,4,900.0,0,3,342981.42903778143,True,True,True
1436,28,3.0,89.02948976915332,49.46146539834936,10.0,14,23.0,2007,0.333891544,30,1,900.0,0,0,447005.0427311012,True,True,True
2498,30,1.0,48.511848236885776,43.93541039036208,10.0,3,17.0,1977,7.81528e-05,22,2,1046.0,3,23,120686.03112614574,True,True,True
11310,17,3.0,86.64659729343039,46.15446021486865,10.0,10,16.0,1982,0.0,18,5,620.0,1,2,379723.1716414729,True,True,True
1960,8,3.0,62.648890469405295,46.34033303220767,6.0,2,9.0,1968,0.458174486,26,1,1130.0,1,5,208781.2990766896,True,False,True
2806,8,2.0,48.07474634100133,31.41414085052109,5.0,9,12.0,1969,0.458174486,26,1,1130.0,1,5,200777.3190939912,True,False,True
14550,1,2.0,66.38247959081903,32.781260192155735,1.0,6,17.0,1977,0.007122317,1,0,900.0,0,1,177771.3513743754,True,True,True
14100,93,1.0,39.45819042471781,21.630223558712743,8.0,9,17.0,1985,0.050900058,43,1,30.0,2,3,130416.07318200008,True,True,True
11721,21,1.0,36.96218867074329,22.129392497793106,6.0,4,9.0,1972,0.194489265,47,3,125.0,3,5,144307.41901516734,True,True,True
13778,140,2.0,45.58576611380057,28.434577878896388,5.0,4,5.0,1965,0.0,33,1,900.0,2,5,211927.43052996573,True,True,True
4160,101,3.0,81.23214090981641,54.38458470702607,7.0,4,5.0,1958,0.225824954,41,7,1548.0,3,2,353927.73469466966,False,True,True
15467,27,1.0,48.40606523667952,18.154849665176236,1.0,16,16.0,2014,0.017647053,2,0,900.0,0,0,143622.60240056444,True,True,True
1364,1,3.0,86.74409766309677,32.781260192155735,1.0,7,20.0,1977,0.007122317,1,0,900.0,0,1,262308.5477459107,True,True,True
4329,27,2.0,67.15568758383272,29.560338722509304,1.0,2,10.0,2016,0.017647053,2,0,900.0,0,0,161884.91034616335,True,True,True
15269,111,1.0,45.47732149627457,21.11364361822921,10.0,11,22.0,2005,0.093442564,23,5,900.0,2,4,250391.9878384937,True,True,True
6440,23,1.0,41.57127332130285,32.781260192155735,1.0,21,25.0,1977,0.075778755,6,3,900.0,0,2,119207.5184715648,True,True,True
5989,6,1.0,39.2517732833157,2.9815820482010995,1.0,17,25.0,2016,0.243204519,5,0,540.0,0,0,136206.66678229775,True,True,True
12060,74,1.0,53.03629051142399,24.20011552507672,13.0,13,17.0,2015,0.075778755,6,3,900.0,0,2,167395.11080638276,True,True,True
15674,10,2.0,51.58705131251882,29.44210492336741,7.0,12,12.0,1975,0.089039719,33,5,900.0,0,11,221674.6272412796,True,True,True
3583,96,2.0,54.45609560470833,34.637351205174426,9.0,7,17.0,2005,0.041116354,53,4,900.0,1,4,245334.6919220216,True,True,True
14078,114,1.0,37.35476678088347,20.69657978645424,9.0,4,12.0,1972,0.051942062,17,7,800.0,2,0,210345.04827273515,True,True,True
7398,6,1.0,38.91248091042026,32.781260192155735,1.0,17,17.0,1977,0.243204519,5,0,540.0,0,0,135752.64890528718,True,True,True
3748,66,1.0,40.77438925677989,22.41518640992857,8.0,9,14.0,1979,0.111627393,50,8,900.0,2,3,205603.2491091408,True,True,True
9072,61,1.0,38.996372709148176,17.472802519717117,6.0,3,12.0,1976,0.300322518,52,6,900.0,1,9,144099.80634327658,True,True,True
3038,1,2.0,52.62009382926453,32.781260192155735,1.0,13,17.0,1977,0.007122317,1,0,900.0,0,1,181462.20911383585,True,True,True
15593,106,3.0,78.53568602749844,44.51038676475036,12.0,5,14.0,2001,0.313924552,22,11,900.0,2,10,351058.31136138673,True,True,True
6870,1,3.0,81.2770151814535,32.781260192155735,0.0,7,17.0,1977,0.007122317,1,0,900.0,0,1,241964.7194694341,True,True,True
13357,1,3.0,81.86716318617779,32.781260192155735,1.0,7,17.0,1977,0.007122317,1,0,900.0,0,1,281374.0705016378,True,True,True
11186,9,1.0,40.26425789706763,20.33091177648245,8.0,11,17.0,2006,0.161531741,25,1,30.0,2,4,149310.09819835823,True,True,True
3703,62,2.0,73.73045507009333,32.781260192155735,1.0,9,20.0,2014,0.072157581,2,1,900.0,0,0,185861.9447496841,True,True,False
9801,23,2.0,61.81349085110928,32.781260192155735,1.0,14,25.0,1977,0.075778755,6,3,900.0,0,2,183445.4437205474,True,True,True
13747,124,2.0,40.52302195637024,30.660525789988128,5.0,6,9.0,1960,0.16909109,19,10,900.0,2,5,242225.7311800207,True,True,True
1654,55,2.0,58.1724727701076,32.95369233987593,9.0,11,17.0,2000,0.041365446,31,0,900.0,1,4,247412.2016266581,True,True,True
5736,1,1.0,38.866105136467255,32.781260192155735,1.0,6,17.0,1977,0.007122317,1,0,900.0,0,1,142155.31782415847,True,True,True
13777,21,1.0,39.42480488562265,20.672321154236787,7.0,5,17.0,2005,0.034331497,25,3,900.0,0,4,208314.07137789336,True,True,True
7670,53,3.0,53.71506894439973,34.19422987011525,6.0,5,9.0,1968,0.049637257,34,0,229.0,1,3,280585.02093016234,True,True,True
714,44,2.0,48.1687514308944,30.867260695580768,5.0,5,5.0,1963,0.036122292,24,0,1036.0,1,1,183147.43382166984,True,True,True
15520,48,2.0,63.21436519467249,61.12870384001276,10.0,6,17.0,1996,0.041124634,46,5,900.0,1,10,335850.14872271,True,True,True
12268,41,2.0,53.55293207765385,32.42759614683382,8.0,5,12.0,1985,6.99893e-05,46,1,240.0,1,16,96066.228704515,True,True,True
